participant_id,label,representation,repeat,outer_fold,interviewer_logit,label_only_prediction,prediction_scope,class_mean_training_n,class_mean_training_scope,class_mean_excludes_recipient,outer_train_overall_mean_null_prediction
471,0,bge,7,5,-0.00029704128069978276,-0.010173569909736115,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
472,0,bge,7,1,0.0820820011887966,-0.19741751088796744,outer_train_inner_validation,53,inner_training_only,True,-0.08703075362213229
472,0,bge,7,2,-0.0027463116478721877,0.001712502041628976,outer_train_inner_validation,53,inner_training_only,True,0.003358212111069092
472,0,bge,7,4,0.002138867011778337,0.003108157814560989,outer_train_inner_validation,52,inner_training_only,True,0.004379910780219625
472,0,bge,7,5,-0.00048386480601956265,-0.006554227766095619,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
473,0,bge,7,2,-0.001222410580923975,0.0015518112886461753,outer_train_inner_validation,52,inner_training_only,True,0.003358212111069092
473,0,bge,7,3,-0.6805500239629589,-0.23313363774277046,outer_train_inner_validation,53,inner_training_only,True,-0.21006976792041224
473,0,bge,7,4,0.0014195745024196743,0.003132403872034176,outer_train_inner_validation,53,inner_training_only,True,0.004379910780219625
473,0,bge,7,5,-0.08421548526106779,-0.010297495020234288,outer_train_inner_validation,54,inner_training_only,True,-0.0006261400408766733
474,0,bge,7,1,-0.010779607749724286,-0.19741751088796744,outer_train_inner_validation,53,inner_training_only,True,-0.08703075362213229
474,0,bge,7,3,-0.8587155088560368,-0.23313363774277046,outer_train_inner_validation,53,inner_training_only,True,-0.21006976792041224
474,0,bge,7,4,0.0008524678835795431,0.0036518566940644186,outer_train_inner_validation,53,inner_training_only,True,0.004379910780219625
474,0,bge,7,5,-0.0013002937421059172,-0.006554227766095619,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
475,0,bge,7,1,-0.4864460089702606,-0.19741751088796744,outer_train_inner_validation,53,inner_training_only,True,-0.08703075362213229
475,0,bge,7,2,-0.006943150131471516,0.0015518112886461753,outer_train_inner_validation,52,inner_training_only,True,0.003358212111069092
475,0,bge,7,4,0.0016817251884666958,0.003132403872034176,outer_train_inner_validation,53,inner_training_only,True,0.004379910780219625
475,0,bge,7,5,-0.000633802681857285,-0.010297495020234288,outer_train_inner_validation,54,inner_training_only,True,-0.0006261400408766733
476,0,bge,7,2,-0.008292512572107523,0.001067597416298084,outer_train_inner_validation,53,inner_training_only,True,0.003358212111069092
476,0,bge,7,3,-0.6386812324893892,-0.23313363774277046,outer_train_inner_validation,53,inner_training_only,True,-0.21006976792041224
476,0,bge,7,4,0.0016598943611253068,0.0036518566940644186,outer_train_inner_validation,53,inner_training_only,True,0.004379910780219625
476,0,bge,7,5,-0.0072412978628766285,-0.006554227766095619,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
477,0,bge,7,1,-0.34377750041546795,-0.1550797653108628,outer_train_inner_validation,53,inner_training_only,True,-0.08703075362213229
477,0,bge,7,3,-0.1615023882030624,-0.2953834648909751,outer_train_inner_validation,52,inner_training_only,True,-0.21006976792041224
477,0,bge,7,4,0.0020842802389464603,0.003108157814560989,outer_train_inner_validation,52,inner_training_only,True,0.004379910780219625
477,0,bge,7,5,-0.00018418895141268407,-0.010173569909736115,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
478,0,bge,7,1,0.1856036972020727,-0.22987197756721597,outer_train_inner_validation,52,inner_training_only,True,-0.08703075362213229
478,0,bge,7,2,-0.0004466968875350673,0.0015518112886461753,outer_train_inner_validation,52,inner_training_only,True,0.003358212111069092
478,0,bge,7,3,-0.3985297998967594,-0.27860699902410785,outer_train_inner_validation,53,inner_training_only,True,-0.21006976792041224
478,0,bge,7,4,0.0019332135595576045,0.003108157814560989,outer_train_inner_validation,52,inner_training_only,True,0.004379910780219625
479,0,bge,7,1,-0.5258717837804607,-0.19741751088796744,outer_train_inner_validation,53,inner_training_only,True,-0.08703075362213229
479,0,bge,7,2,-0.0003104097827231391,0.001712502041628976,outer_train_inner_validation,53,inner_training_only,True,0.003358212111069092
479,0,bge,7,3,-0.6492453151510873,-0.23313363774277046,outer_train_inner_validation,53,inner_training_only,True,-0.21006976792041224
479,0,bge,7,4,0.0013126110504702645,0.003132403872034176,outer_train_inner_validation,53,inner_training_only,True,0.004379910780219625
482,0,bge,7,1,-0.01186238906534709,-0.22987197756721597,outer_train_inner_validation,52,inner_training_only,True,-0.08703075362213229
482,0,bge,7,3,-0.5360727487348498,-0.23313363774277046,outer_train_inner_validation,53,inner_training_only,True,-0.21006976792041224
482,0,bge,7,4,0.000952774239081131,0.003108157814560989,outer_train_inner_validation,52,inner_training_only,True,0.004379910780219625
482,0,bge,7,5,-0.009117738272299308,-0.006554227766095619,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
483,1,bge,7,1,0.0007122594069002963,0.11514398620405761,outer_train_inner_validation,22,inner_training_only,True,-0.08703075362213229
483,1,bge,7,2,-0.0006328556228355778,0.008123172145112685,outer_train_inner_validation,23,inner_training_only,True,0.003358212111069092
483,1,bge,7,3,-0.6105975313364019,-0.08844980410372931,outer_train_inner_validation,23,inner_training_only,True,-0.21006976792041224
483,1,bge,7,5,-0.0005251134714242996,0.020070860955713067,outer_train_inner_validation,23,inner_training_only,True,-0.0006261400408766733
484,0,bge,7,1,-0.22875029963902194,-0.1550797653108628,outer_train_inner_validation,53,inner_training_only,True,-0.08703075362213229
484,0,bge,7,3,-0.20723465725450407,-0.23313363774277046,outer_train_inner_validation,53,inner_training_only,True,-0.21006976792041224
484,0,bge,7,4,0.001553536472986349,0.003108157814560989,outer_train_inner_validation,52,inner_training_only,True,0.004379910780219625
484,0,bge,7,5,-0.00020909913998405898,-0.006554227766095619,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
485,0,bge,7,1,-0.2397723986223288,-0.22987197756721597,outer_train_inner_validation,52,inner_training_only,True,-0.08703075362213229
485,0,bge,7,3,-0.6795073660834197,-0.23313363774277046,outer_train_inner_validation,53,inner_training_only,True,-0.21006976792041224
485,0,bge,7,4,0.0015520748220593343,0.003132403872034176,outer_train_inner_validation,53,inner_training_only,True,0.004379910780219625
485,0,bge,7,5,-0.06462473952775638,-0.006554227766095619,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
486,0,bge,7,1,-0.6113866310968816,-0.19741751088796744,outer_train_inner_validation,53,inner_training_only,True,-0.08703075362213229
486,0,bge,7,3,-0.919460566386791,-0.27860699902410785,outer_train_inner_validation,53,inner_training_only,True,-0.21006976792041224
486,0,bge,7,4,0.0010398339343186626,0.0036518566940644186,outer_train_inner_validation,53,inner_training_only,True,0.004379910780219625
486,0,bge,7,5,-0.00960802342712426,-0.010173569909736115,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
487,0,bge,7,1,-0.7549811176569414,-0.1550797653108628,outer_train_inner_validation,53,inner_training_only,True,-0.08703075362213229
487,0,bge,7,2,-0.0046756270819818,0.001067597416298084,outer_train_inner_validation,53,inner_training_only,True,0.003358212111069092
487,0,bge,7,4,0.001085216787716678,0.003108157814560989,outer_train_inner_validation,52,inner_training_only,True,0.004379910780219625
487,0,bge,7,5,-0.0007575991662064654,-0.006554227766095619,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
488,0,bge,7,1,-0.32933383756622137,-0.19741751088796744,outer_train_inner_validation,53,inner_training_only,True,-0.08703075362213229
488,0,bge,7,2,-0.0006724803267815788,0.0015518112886461753,outer_train_inner_validation,52,inner_training_only,True,0.003358212111069092
488,0,bge,7,4,0.010352278986174662,0.003108157814560989,outer_train_inner_validation,52,inner_training_only,True,0.004379910780219625
488,0,bge,7,5,-0.026216563967046552,-0.006554227766095619,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
489,0,bge,7,2,-0.010837162605207529,0.001067597416298084,outer_train_inner_validation,53,inner_training_only,True,0.003358212111069092
489,0,bge,7,3,-0.8308212118395436,-0.27860699902410785,outer_train_inner_validation,53,inner_training_only,True,-0.21006976792041224
489,0,bge,7,4,0.0009357479669433026,0.003108157814560989,outer_train_inner_validation,52,inner_training_only,True,0.004379910780219625
489,0,bge,7,5,-0.11623738137215131,-0.006554227766095619,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
490,0,bge,7,2,0.0006501391490622323,0.001712502041628976,outer_train_inner_validation,53,inner_training_only,True,0.003358212111069092
490,0,bge,7,3,0.0021901623807492948,-0.2953834648909751,outer_train_inner_validation,52,inner_training_only,True,-0.21006976792041224
490,0,bge,7,4,0.001279548997274084,0.003108157814560989,outer_train_inner_validation,52,inner_training_only,True,0.004379910780219625
490,0,bge,7,5,0.004005940897232819,-0.006554227766095619,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
491,0,bge,7,1,-0.18568518289874458,-0.22987197756721597,outer_train_inner_validation,52,inner_training_only,True,-0.08703075362213229
491,0,bge,7,3,-0.502626437447868,-0.23313363774277046,outer_train_inner_validation,53,inner_training_only,True,-0.21006976792041224
491,0,bge,7,4,0.0038844305238835974,0.003108157814560989,outer_train_inner_validation,52,inner_training_only,True,0.004379910780219625
491,0,bge,7,5,-0.0006130694274745148,-0.010173569909736115,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
492,0,bge,7,1,0.011673460447853667,-0.1550797653108628,outer_train_inner_validation,53,inner_training_only,True,-0.08703075362213229
492,0,bge,7,2,0.0014447142848729982,0.0015518112886461753,outer_train_inner_validation,52,inner_training_only,True,0.003358212111069092
492,0,bge,7,3,-0.5250205744052001,-0.2953834648909751,outer_train_inner_validation,52,inner_training_only,True,-0.21006976792041224
492,0,bge,7,5,-0.0008231040952449883,-0.006554227766095619,outer_train_inner_validation,53,inner_training_only,True,-0.0006261400408766733
302,0,bge,8,4,-0.28226701035695023,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
303,0,bge,8,2,0.7158513039084096,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
304,0,bge,8,5,-0.6084677040053943,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
305,0,bge,8,2,0.3655506106626423,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
307,0,bge,8,1,-0.993904808718881,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
310,0,bge,8,1,0.05608727564873561,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
312,0,bge,8,2,-0.06725812476461113,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
313,0,bge,8,3,0.9090930621124322,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
315,0,bge,8,5,-0.029579609215384495,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
316,0,bge,8,4,0.15697233782732467,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
317,0,bge,8,5,0.2879279224583391,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
318,0,bge,8,2,-0.46477703952436533,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
319,1,bge,8,1,1.3228596229026,0.1893799464174174,outer_test,34,outer_training_only,True,-0.07451803975908133
320,1,bge,8,4,1.0076412346036938,0.16116347070816128,outer_test,35,outer_training_only,True,-0.04865002531615267
321,1,bge,8,1,0.34030325745048895,0.1893799464174174,outer_test,34,outer_training_only,True,-0.07451803975908133
322,0,bge,8,5,-0.08834168379864638,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
324,0,bge,8,2,0.8971632037710442,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
325,1,bge,8,1,-0.18018992515477872,0.1893799464174174,outer_test,34,outer_training_only,True,-0.07451803975908133
326,0,bge,8,2,-0.2598323141154213,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
327,0,bge,8,5,0.5590265565710215,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
328,0,bge,8,3,-0.18834265809815443,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
330,1,bge,8,3,0.6776806938969278,0.007683600958601634,outer_test,35,outer_training_only,True,0.005755272342385506
331,0,bge,8,4,0.5389867430006778,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
333,0,bge,8,3,-0.08083915439224487,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
335,1,bge,8,5,-0.12701561750867385,0.09847352256080628,outer_test,34,outer_training_only,True,-0.033426036699582655
336,0,bge,8,3,-0.4877692779522531,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
338,1,bge,8,3,0.24507013840514347,0.007683600958601634,outer_test,35,outer_training_only,True,0.005755272342385506
339,1,bge,8,1,0.6910163926235726,0.1893799464174174,outer_test,34,outer_training_only,True,-0.07451803975908133
340,0,bge,8,1,0.26133387518605566,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
341,0,bge,8,1,0.31531543804938655,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
343,0,bge,8,2,0.3362539394759734,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
344,1,bge,8,2,0.4708259757554909,0.07826756146605564,outer_test,34,outer_training_only,True,-0.06824744564929963
345,1,bge,8,4,0.7731628397366002,0.16116347070816128,outer_test,35,outer_training_only,True,-0.04865002531615267
346,1,bge,8,4,0.13947829522292654,0.16116347070816128,outer_test,35,outer_training_only,True,-0.04865002531615267
347,1,bge,8,3,0.5259710104055129,0.007683600958601634,outer_test,35,outer_training_only,True,0.005755272342385506
348,1,bge,8,4,0.3571075044317502,0.16116347070816128,outer_test,35,outer_training_only,True,-0.04865002531615267
350,1,bge,8,3,1.1784032110703972,0.007683600958601634,outer_test,35,outer_training_only,True,0.005755272342385506
351,1,bge,8,1,1.0497432655812617,0.1893799464174174,outer_test,34,outer_training_only,True,-0.07451803975908133
352,1,bge,8,4,-0.43840645246380594,0.16116347070816128,outer_test,35,outer_training_only,True,-0.04865002531615267
353,1,bge,8,2,0.22601433181834607,0.07826756146605564,outer_test,34,outer_training_only,True,-0.06824744564929963
355,1,bge,8,2,0.800888642226824,0.07826756146605564,outer_test,34,outer_training_only,True,-0.06824744564929963
356,1,bge,8,3,0.9183498694481791,0.007683600958601634,outer_test,35,outer_training_only,True,0.005755272342385506
357,0,bge,8,5,0.4698649358746083,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
358,0,bge,8,4,0.301828189788687,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
360,0,bge,8,2,0.35758499452307,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
362,1,bge,8,4,0.49942860195042393,0.16116347070816128,outer_test,35,outer_training_only,True,-0.04865002531615267
363,0,bge,8,1,-0.3483621584458332,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
364,0,bge,8,3,-0.0822983891543625,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
366,0,bge,8,4,-0.2749986064567903,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
367,1,bge,8,5,1.5608546604895988,0.09847352256080628,outer_test,34,outer_training_only,True,-0.033426036699582655
368,0,bge,8,2,-0.3574129198090481,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
369,0,bge,8,5,-0.23116609615400063,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
370,0,bge,8,3,-0.5384202449590869,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
371,0,bge,8,1,-0.3493410664459873,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
372,1,bge,8,5,0.2088482480395666,0.09847352256080628,outer_test,34,outer_training_only,True,-0.033426036699582655
374,0,bge,8,1,0.2507757439605156,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
375,0,bge,8,5,-0.5698507745261359,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
376,1,bge,8,1,0.06783294345406898,0.1893799464174174,outer_test,34,outer_training_only,True,-0.07451803975908133
377,1,bge,8,2,0.41841845122539545,0.07826756146605564,outer_test,34,outer_training_only,True,-0.06824744564929963
379,0,bge,8,2,-0.6773649257355646,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
380,1,bge,8,5,-0.5490175797191106,0.09847352256080628,outer_test,34,outer_training_only,True,-0.033426036699582655
381,1,bge,8,3,-0.16932811487724786,0.007683600958601634,outer_test,35,outer_training_only,True,0.005755272342385506
382,0,bge,8,1,-0.8998070294000737,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
383,0,bge,8,1,0.12827516417978835,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
385,0,bge,8,4,-0.8552018621122498,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
386,1,bge,8,2,-0.6835430557965712,0.07826756146605564,outer_test,34,outer_training_only,True,-0.06824744564929963
388,1,bge,8,3,-0.050567127031129644,0.007683600958601634,outer_test,35,outer_training_only,True,0.005755272342385506
389,1,bge,8,2,-0.3802530311747725,0.07826756146605564,outer_test,34,outer_training_only,True,-0.06824744564929963
390,0,bge,8,1,0.29424261664684725,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
391,0,bge,8,5,-0.7650733299139963,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
392,0,bge,8,4,-0.7499577551915382,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
393,0,bge,8,5,-0.3595022324399999,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
395,0,bge,8,1,-0.32338838285741,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
397,0,bge,8,4,-0.6786530822777027,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
400,0,bge,8,4,-0.4680514478589458,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
401,0,bge,8,2,-0.6989538598941167,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
402,1,bge,8,2,-0.4769687094717576,0.07826756146605564,outer_test,34,outer_training_only,True,-0.06824744564929963
403,0,bge,8,4,-0.8910572599030054,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
404,0,bge,8,4,-0.13714991361462325,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
406,0,bge,8,1,-0.45772404707762504,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
409,1,bge,8,4,-0.17648818317321135,0.16116347070816128,outer_test,35,outer_training_only,True,-0.04865002531615267
412,1,bge,8,1,-0.771261250617652,0.1893799464174174,outer_test,34,outer_training_only,True,-0.07451803975908133
413,1,bge,8,2,-0.49055456311296197,0.07826756146605564,outer_test,34,outer_training_only,True,-0.06824744564929963
414,1,bge,8,5,0.813343795173626,0.09847352256080628,outer_test,34,outer_training_only,True,-0.033426036699582655
415,0,bge,8,4,-0.8077746136635733,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
416,0,bge,8,3,-1.1506841567411514,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
417,0,bge,8,3,-0.011786703909720808,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
418,1,bge,8,5,0.0986112296977042,0.09847352256080628,outer_test,34,outer_training_only,True,-0.033426036699582655
419,0,bge,8,1,-0.8969167738919279,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
420,0,bge,8,2,-0.9987466763043373,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
422,1,bge,8,1,-0.9336070624430693,0.1893799464174174,outer_test,34,outer_training_only,True,-0.07451803975908133
423,0,bge,8,4,0.42617319942028864,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
425,0,bge,8,3,-0.11735309511133019,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
426,1,bge,8,5,-0.1737953562487149,0.09847352256080628,outer_test,34,outer_training_only,True,-0.033426036699582655
427,0,bge,8,1,-0.8268168127495741,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
428,0,bge,8,3,-0.39185535320598186,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
429,0,bge,8,4,-0.7563949851709727,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
430,0,bge,8,3,-0.03331986716400315,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
433,1,bge,8,5,-0.8917694768401272,0.09847352256080628,outer_test,34,outer_training_only,True,-0.033426036699582655
434,0,bge,8,2,-1.0839906057136977,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
436,0,bge,8,5,-0.9713836517195431,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
437,0,bge,8,3,-0.4788855102180165,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
439,0,bge,8,5,-0.5101732942796442,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
440,1,bge,8,5,0.23506462192343425,0.09847352256080628,outer_test,34,outer_training_only,True,-0.033426036699582655
441,1,bge,8,2,0.35355220667669784,0.07826756146605564,outer_test,34,outer_training_only,True,-0.06824744564929963
443,0,bge,8,5,-0.489260950610217,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
444,0,bge,8,4,-0.3642859053028551,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
445,0,bge,8,1,-0.18221102387585786,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
446,0,bge,8,5,-0.06418552136249589,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
447,0,bge,8,3,-0.7018673680250093,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
448,1,bge,8,1,0.6230912539862077,0.1893799464174174,outer_test,34,outer_training_only,True,-0.07451803975908133
449,0,bge,8,3,-0.5605586595600245,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
451,0,bge,8,5,-1.013503131785335,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
454,0,bge,8,2,-0.5794551847948997,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
455,0,bge,8,5,-0.9628014195035361,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
456,0,bge,8,4,-0.8451863256768479,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
457,0,bge,8,1,-0.9297253753587037,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
458,0,bge,8,4,-1.042631969845957,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
459,1,bge,8,4,0.28010718939744805,0.16116347070816128,outer_test,35,outer_training_only,True,-0.04865002531615267
463,0,bge,8,2,-0.5127464268601709,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
464,0,bge,8,3,-0.6110915073470811,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
468,0,bge,8,4,-1.1500966744264807,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
471,0,bge,8,3,-0.30277023726375174,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
472,0,bge,8,2,-0.21772604135274087,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
473,0,bge,8,5,-0.7878712528480457,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
474,0,bge,8,3,-0.9476598485251784,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
475,0,bge,8,3,-0.661745087699583,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
476,0,bge,8,5,-0.9004270950708705,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
477,0,bge,8,1,-0.10365782923290978,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
478,0,bge,8,3,-0.06633206899912314,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
479,0,bge,8,3,-0.7812569322688405,0.0049009495377327905,outer_test,79,outer_training_only,True,0.005755272342385506
482,0,bge,8,2,-0.9955128745431073,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
483,1,bge,8,3,-0.3640930951442809,0.007683600958601634,outer_test,35,outer_training_only,True,0.005755272342385506
484,0,bge,8,4,-0.4668416183496633,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
485,0,bge,8,5,-0.6694544304870613,-0.08948334938524795,outer_test,80,outer_training_only,True,-0.033426036699582655
486,0,bge,8,1,-0.8123354569941029,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
487,0,bge,8,1,-0.7703690298459059,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
488,0,bge,8,1,-0.3769809760704603,-0.1880943882401061,outer_test,79,outer_training_only,True,-0.07451803975908133
489,0,bge,8,4,-0.7405830873131193,-0.14160537165603854,outer_test,79,outer_training_only,True,-0.04865002531615267
490,0,bge,8,2,-0.17624323406152165,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
491,0,bge,8,2,-0.34194943804477185,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
492,0,bge,8,2,-0.31602103049682895,-0.13130453731919936,outer_test,79,outer_training_only,True,-0.06824744564929963
302,0,bge,8,1,-0.2721400010170125,-0.20823975583347817,outer_train_inner_validation,53,inner_training_only,True,-0.07451803975908133
302,0,bge,8,2,0.0018901352038501274,-0.11612268832127562,outer_train_inner_validation,52,inner_training_only,True,-0.06824744564929963
302,0,bge,8,3,0.0035411935560491787,0.005515180514747196,outer_train_inner_validation,53,inner_training_only,True,0.005755272342385506
302,0,bge,8,5,-0.0002900785176647657,-0.07187744376906215,outer_train_inner_validation,53,inner_training_only,True,-0.033426036699582655
303,0,bge,8,1,0.1358268212071716,-0.12770784454681944,outer_train_inner_validation,52,inner_training_only,True,-0.07451803975908133
303,0,bge,8,3,0.02840104265961098,0.004918415963831742,outer_train_inner_validation,53,inner_training_only,True,0.005755272342385506
303,0,bge,8,4,0.0008944588426197932,-0.17193061098952023,outer_train_inner_validation,53,inner_training_only,True,-0.04865002531615267
303,0,bge,8,5,0.01635549495536719,-0.0967411334848444,outer_train_inner_validation,53,inner_training_only,True,-0.033426036699582655
304,0,bge,8,1,-0.08794122766634034,-0.22719619559109083,outer_train_inner_validation,53,inner_training_only,True,-0.07451803975908133
304,0,bge,8,2,-0.4900829146149184,-0.1488197366976313,outer_train_inner_validation,53,inner_training_only,True,-0.06824744564929963
304,0,bge,8,3,0.005646545544147875,0.004918415963831742,outer_train_inner_validation,53,inner_training_only,True,0.005755272342385506
304,0,bge,8,4,-0.0008236923653941183,-0.17193061098952023,outer_train_inner_validation,53,inner_training_only,True,-0.04865002531615267
305,0,bge,8,1,0.4727474854956075,-0.22719619559109083,outer_train_inner_validation,53,inner_training_only,True,-0.07451803975908133
305,0,bge,8,3,0.0007117384684761596,0.005515180514747196,outer_train_inner_validation,53,inner_training_only,True,0.005755272342385506
305,0,bge,8,4,0.5856347860451088,-0.15141725952941407,outer_train_inner_validation,52,inner_training_only,True,-0.04865002531615267
305,0,bge,8,5,0.0011748190874831621,-0.0967411334848444,outer_train_inner_validation,53,inner_training_only,True,-0.033426036699582655
307,0,bge,8,2,-0.8154293758137143,-0.11612268832127562,outer_train_inner_validation,52,inner_training_only,True,-0.06824744564929963
307,0,bge,8,3,0.005965800175031552,0.004918415963831742,outer_train_inner_validation,53,inner_training_only,True,0.005755272342385506
